Date,Time,Item,Group,Category,Barcode Number,QTY Sold,Unit Price,Total Price,WAC per PC,Total WAC,Daily Gross Profit,Loyalty Card,Customer Name,Customer Debt Status,Payment Type,UserID,TransactionID
14/07/2026,9:31:55,Uhai(W)-1.6L,Maji,Vinywaji,6.20301E+12,2,800,"1,600",500,"1,000",600,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Azam-Malt-300ml,Soda,Vinywaji,6.00964E+12,1,700,700,479,479,221,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Family(BS),Sabuni-(Mche),Usafi:Binafsi,6.20301E+12,1,700,700,486,486,214,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Mimi-6g,Snaki,Snaki,,8,100,800,83,667,133,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,MO:(E)-300ML,E-Drink,Vinywaji,6.20302E+12,1,600,600,425,425,175,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Portsman,Sigara & RIZLA,Sigara & RIZLA,,7,300,"2,100",214,"1,495",606,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Whitedent (F)-70g,Dawa/Meno,Usafi:Binafsi,6.20305E+12,1,"2,000","2,000","1,500","1,500",500,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Whitedent (F)-40g,Dawa/Meno,Usafi:Binafsi,6.1611E+12,1,"1,000","1,000",833,833,167,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Embassy,Sigara & RIZLA,Sigara & RIZLA,,2,400,800,263,525,275,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,5,50,250,33,167,83,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,10,100,"1,000",90,900,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Jambo:Lemon-300ml,Juisi,Vinywaji,,2,600,"1,200",433,867,333,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,3,600,"1,800",417,"1,250",550,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Jambo:Bolibo-300ml,Juisi,Vinywaji,6.203E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,UDI : STIKI,UDI,Usafi:Binafsi,,5,50,250,24,119,131,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Azam:Nazi-65mL,Nazi : Maji,Viungo,,1,"1,200","1,200",972,972,228,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Softcare(P)-(6-9Kg),Pampasi/Diaper,Usafi:Mtoto,,1,500,500,250,250,250,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Master(K),Sigara & RIZLA,Sigara & RIZLA,,4,150,600,118,470,130,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Konyagi(S)- 200ml,Spirit,Vinywaji,6.20301E+12,1.2,"5,000","6,000","3,950","4,740","1,260",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,U-Fresh Glass (Mango)-120ml,Juisi,Vinywaji,,3,200,600,161,482,118,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Mosquito :COIL,Dawa Mbu : Koili,Afya,,1,250,250,130,130,120,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Kiberiti,Kiberiti : NJITI,Jikoni,,8,100,800,40,320,480,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:31:55,Oryx(L),Gesi:Mtungi,Gesi:Mtungi,,1,"62,000","62,000","56,000","56,000","6,000",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:37:10,Double(KK)-200ml,Spirit,Vinywaji,6.20301E+12,2,"2,200","4,400","1,867","3,733",667,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:37:10,Smart Gin-200ml,Spirit,Vinywaji,6.20301E+12,2.5,"2,200","5,500","1,867","4,667",833,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:37:10,Jobo-200ml,Spirit,Vinywaji,6.20304E+12,0.5,"2,200","1,100","1,792",896,204,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,"Tamu : Bakery Maandazi-12pcs@5,000",Maandazi,Nafaka,,1,500,500,417,417,83,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,"Tamu : Bakery Skonzi-4pcs@1,600",Skonzi,Nafaka,,1,500,500,400,400,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,7up : 600ml,Soda,Vinywaji,,1,"1,200","1,200",875,875,325,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Mchele@1850,Mchele,Nafaka,,0.75,"2,000","1,500","1,850","1,388",113,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,30,200,"6,000",128,"3,825","2,175",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Nyota/Kali,Sigara & RIZLA,Sigara & RIZLA,,11,150,"1,650",85,935,715,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Embassy,Sigara & RIZLA,Sigara & RIZLA,,2,400,800,263,525,275,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Sukari(Kupima) - 50kg,Sukari,Viungo,,0.5,"3,000","1,500","2,360","1,180",320,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,9:56:44,Stone Tangawizi : 350ml,Soda,Vinywaji,,1,800,800,563,563,238,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,10:19:50,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,3,100,300,90,270,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,10:19:50,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,3,200,600,128,383,218,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,10:19:50,Jobo-200ml,Spirit,Vinywaji,6.20304E+12,0.5,"2,200","1,100","1,792",896,204,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,10:19:50,Uhai(W)-1.6L,Maji,Vinywaji,6.20301E+12,2,800,"1,600",500,"1,000",600,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,10:19:50,Smart Gin-200ml,Spirit,Vinywaji,6.20301E+12,1,"2,200","2,200","1,867","1,867",333,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,4,50,200,35,140,60,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Mimi-6g,Snaki,Snaki,,1,100,100,83,83,17,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Uhai(W)-1L,Maji,Vinywaji,6.20301E+12,3,600,"1,800",417,"1,250",550,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Mafuta/Kupikia-20L,Mafuta : KULA,Viungo,,0.5,"6,000","3,000","4,150","2,075",925,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Konyagi(S)- 200ml,Spirit,Vinywaji,6.20301E+12,1,"5,000","5,000","3,950","3,950","1,050",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,MO:Passion-300ml,Soda,Vinywaji,,1,600,600,400,400,200,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,7,200,"1,400",128,893,508,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Mchele@2000,Mchele,Nafaka,,0.75,"2,400","1,800","2,000","1,500",300,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Mayai@Kizungu,Mayai: Kizungu,Viungo,,3,350,"1,050",317,950,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Smart Gin-200ml,Spirit,Vinywaji,6.20301E+12,1,"2,200","2,200","1,867","1,867",333,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Azam:(E)-300ML,E-Drink,Vinywaji,6.00964E+12,1,700,700,475,475,225,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,U-Fresh:Bottled-Mango-200ml,Juisi,Vinywaji,6.203E+12,2,300,600,250,500,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Mchele@1850,Mchele,Nafaka,,1,"2,000","2,000","1,850","1,850",150,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:45:53,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,1,100,100,90,90,10,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:57:13,Jobo-200ml,Spirit,Vinywaji,6.20304E+12,1.5,"2,200","3,300","1,792","2,688",612,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,18:57:13,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,3,100,300,90,270,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:05:56,Mayai@Kizungu,Mayai: Kizungu,Viungo,,2,350,700,317,633,67,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:05:56,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,2,50,100,35,70,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:05:56,Softcare(P)-(6-9Kg),Pampasi/Diaper,Usafi:Mtoto,,1,500,500,250,250,250,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:27:55,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,2,200,400,128,255,145,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:27:55,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,2,100,200,70,140,60,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:27:55,Sembe-25kg,Unga/Sembe,Nafaka,,0.5,"1,500",750,"1,280",640,110,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:27:55,Azam:Nazi-65mL,Nazi : Maji,Viungo,,1,"1,200","1,200",972,972,228,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:27:55,Madumu : Tupu,Madumu : Tupu/Kula,Mbadala,,5,"2,000","10,000",0,0,"10,000",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,1,100,100,70,70,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,3,50,150,35,105,45,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,1,200,200,128,128,73,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,SuperGlue : 3g,Gundi,Umeme/Ufundi,,1,500,500,292,292,208,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,LED Bulb-5W,Taa : BULB,Umeme/Ufundi,,1,"1,500","1,500","1,200","1,200",300,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,19:46:30,Oryx(S),Gesi:Mtungi,Gesi:Mtungi,,1,"27,000","27,000","24,500","24,500","2,500",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,2,600,"1,200",417,833,367,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Embassy,Sigara & RIZLA,Sigara & RIZLA,,3,400,"1,200",263,788,413,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Mchele@1850,Mchele,Nafaka,,1.75,"2,000","3,500","1,850","3,238",263,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Nyota/Kali,Sigara & RIZLA,Sigara & RIZLA,,2,150,300,85,170,130,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Murua:Chocolate,Biskuti,Vitamu,7.92382E+11,1,600,600,375,375,225,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,8,50,400,35,280,120,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,U-Fresh:Tube-Mango-80ml,Juisi,Vinywaji,6.203E+12,3,100,300,83,250,50,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,MO:Chungwa-300ml,Soda,Vinywaji,6.20302E+12,1,600,600,442,442,158,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:38:08,Haswa -Nazi-150ML,Mafuta : Nazi,Usafi:Binafsi,6.2011E+12,1,"2,000","2,000","1,250","1,250",750,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,20:45:28,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,2,200,400,128,255,145,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,21:31:52,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,3,200,600,128,383,218,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,21:31:52,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,1,100,100,70,70,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,21:31:52,Mafuta/Kupikia-20L,Mafuta : KULA,Viungo,,0.25,"6,000","1,500","4,150","1,038",463,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,21:31:52,Konyagi(S)- 200ml,Spirit,Vinywaji,6.20301E+12,1,"5,000","5,000","3,950","3,950","1,050",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,17,200,"3,400",128,"2,168","1,233",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,RIZLA,Sigara & RIZLA,Sigara & RIZLA,,1,800,800,550,550,250,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Nyota/Kali,Sigara & RIZLA,Sigara & RIZLA,,5,150,750,85,425,325,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Embassy,Sigara & RIZLA,Sigara & RIZLA,,2,400,800,263,525,275,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Uhai(W)-1L,Maji,Vinywaji,6.20301E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Jambo:Bolibo-300ml,Juisi,Vinywaji,6.203E+12,2,600,"1,200",417,833,367,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Pepsi : 350ml,Soda,Vinywaji,,1,700,700,500,500,200,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,MO:Chungwa-300ml,Soda,Vinywaji,6.20302E+12,1,600,600,442,442,158,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Safari:(Lg),Bia,Vinywaji,6.2011E+12,2,"2,200","4,400","1,775","3,550",850,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Serengeti:(Lg),Bia,Vinywaji,4.98654E+12,1,"2,200","2,200","1,775","1,775",425,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
14/07/2026,23:18:09,Mosquito :COIL,Dawa Mbu : Koili,Afya,,3,250,750,130,390,360,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,17,200,"3,400",128,"2,168","1,233",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Uhai(W)-1L,Maji,Vinywaji,6.20301E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Mafuta/Kupikia-20L,Mafuta : KULA,Viungo,,0.25,"6,000","1,500","4,150","1,038",463,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Mayai@Kizungu,Mayai: Kizungu,Viungo,,5,350,"1,750",317,"1,583",167,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Sukari(Kupima) - 50kg,Sukari,Viungo,,0.25,"3,000",750,"2,360",590,160,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Niceone-400g,Sabuni : UNGA,Usafi:Jumla,6.20302E+12,3,"1,000","3,000",867,"2,600",400,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Niceone-180g,Sabuni : UNGA,Usafi:Jumla,6.20302E+12,10,500,"5,000",425,"4,250",750,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Mimi-6g,Snaki,Snaki,,4,100,400,83,333,67,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Fanta-Orange : 350ml,Soda,Vinywaji,,1,800,800,563,563,238,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,2,50,100,35,70,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,1,100,100,70,70,30,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Pepsi : 600ml,Soda,Vinywaji,6.2011E+12,1,"1,200","1,200",800,800,400,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Softcare : Pedi,Taulo/Kike,Usafi:Binafsi,6.20301E+12,1,"2,000","2,000","1,500","1,500",500,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Mchele@1850,Mchele,Nafaka,,2.5,"2,000","5,000","1,850","4,625",375,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Sembe-25kg,Unga/Sembe,Nafaka,,1,"1,500","1,500","1,280","1,280",220,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Master(R),Sigara & RIZLA,Sigara & RIZLA,,2,150,300,120,240,60,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Tressa :Shampoo - 10ML,Shampoo/Nywele,Usafi:Binafsi,6.20305E+12,2,200,400,125,250,150,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:21:03,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,15:24:51,U-Fresh:Bottled-Mango-200ml,Juisi,Vinywaji,6.203E+12,2,300,600,250,500,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Ngano-25kg,Unga/Ngano,Nafaka,,0.5,"2,000","1,000","1,500",750,250,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Mayai@Kizungu,Mayai: Kizungu,Viungo,,12,400,"4,800",317,"3,800","1,000",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Sukari(Kupima) - 50kg,Sukari,Viungo,,0.5,"3,000","1,500","2,360","1,180",320,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Niceone-180g,Sabuni : UNGA,Usafi:Jumla,6.20302E+12,1,500,500,438,438,63,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Winston(R),Sigara & RIZLA,Sigara & RIZLA,,20,200,"4,000",128,"2,550","1,450",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Nyota/Kali,Sigara & RIZLA,Sigara & RIZLA,,5,150,750,85,425,325,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Embassy,Sigara & RIZLA,Sigara & RIZLA,,2,400,800,263,525,275,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Master(R),Sigara & RIZLA,Sigara & RIZLA,,3,150,450,120,360,90,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Softcare(P)-(6-9Kg),Pampasi/Diaper,Usafi:Mtoto,,3,500,"1,500",250,750,750,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Perfumes-50mL,Manukato,Usafi:Binafsi,,1,"3,000","3,000","1,500","1,500","1,500",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Dalan- Soap-125g,Sabuni : MCHE/KIPANDE,Usafi:Binafsi,,1,"1,500","1,500","1,083","1,083",417,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,EasyWave:150g,Dawa/Nywele,Usafi:Binafsi,60084224,1,"3,500","3,500","2,667","2,667",833,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Mafuta/Kupikia-20L,Mafuta : KULA,Viungo,,1.25,"6,000","7,500","4,150","5,188","2,313",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Kiberiti,Kiberiti : NJITI,Jikoni,,10,100,"1,000",40,400,600,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Mchele@1850,Mchele,Nafaka,,2.75,"2,000","5,500","1,850","5,088",413,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Maharage/Njano@2500,Maharage,Nafaka,,0.75,"3,000","2,250","2,500","1,875",375,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Karanga,Karanga,Nafaka,,0.25,"6,000","1,500","4,200","1,050",450,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Tamu : Bakery Mkate-1pcs@800,Mkate,Nafaka,,2,"1,000","2,000",800,"1,600",400,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Sembe-25kg,Unga/Sembe,Nafaka,,6,"1,500","9,000","1,280","7,680","1,320",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Madumu : Tupu,Madumu : Tupu/Kula,Mbadala,,1,"2,000","2,000",0,0,"2,000",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Mimi-6g,Snaki,Snaki,,6,100,600,83,500,100,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Jambo:Bolibo-300ml,Juisi,Vinywaji,6.203E+12,2,600,"1,200",417,833,367,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Jambo:Cocopine-300ml,Juisi,Vinywaji,6.203E+12,1,600,600,417,417,183,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Serengeti:(Lg),Bia,Vinywaji,4.98654E+12,1,"2,200","2,200","1,775","1,775",425,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Smart Gin-200ml,Spirit,Vinywaji,6.20301E+12,1.5,"2,200","3,300","1,867","2,800",500,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,MO:(E)-300ML,E-Drink,Vinywaji,6.20302E+12,2,600,"1,200",425,850,350,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Afiya:Berries-300ml,Juisi,Vinywaji,2.5525E+12,1,600,600,442,442,158,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Azam:(E)-300ML,E-Drink,Vinywaji,6.00964E+12,2,700,"1,400",475,950,450,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Double(KK)-200ml,Spirit,Vinywaji,6.20301E+12,1.5,"2,200","3,300","1,867","2,800",500,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,U-Fresh Glass (Mango)-120ml,Juisi,Vinywaji,,1,200,200,161,161,39,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,MO:Passion-300ml,Soda,Vinywaji,,1,600,600,400,400,200,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,U-Fresh:Bottled-Mango-200ml,Juisi,Vinywaji,6.203E+12,1,300,300,250,250,50,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Fanta-Orange : 350ml,Soda,Vinywaji,,1,800,800,563,563,238,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Pepsi : 350ml,Soda,Vinywaji,,2,700,"1,400",500,"1,000",400,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,U-Fresh:Tube-Mango-80ml,Juisi,Vinywaji,6.203E+12,5,100,500,83,417,83,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Konyagi(S)- 200ml,Spirit,Vinywaji,6.20301E+12,1,"5,000","5,000","3,950","3,950","1,050",KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Uhai(W)-1.6L,Maji,Vinywaji,6.20301E+12,2,800,"1,600",500,"1,000",600,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Pipi:Bigijii@50,Pipi/Bigijii,Vitamu,,14,50,700,35,490,210,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
15/07/2026,21:19:35,Pipi:Bigijii@100,Pipi/Bigijii,Vitamu,,5,100,500,70,350,150,KM-0000,Guest,Not In-Debt,Full Paid,USR-002,
